2.399999999999999911e+00,2.000000000000000000e+00,2.625000000000000000e+00,2.555555555555555358e+00,1.857142857142857206e+00
3.100000000000000089e+00,2.200000000000000178e+00,3.875000000000000000e+00,3.222222222222222321e+00,8.571428571428570953e-01
2.600000000000000089e+00,2.100000000000000089e+00,2.125000000000000000e+00,3.000000000000000000e+00,2.142857142857142794e+00
1.699999999999999956e+00,1.500000000000000000e+00,2.250000000000000000e+00,2.444444444444444642e+00,7.142857142857143016e-01
1.699999999999999956e+00,2.399999999999999911e+00,1.875000000000000000e+00,2.666666666666666519e+00,1.142857142857142794e+00
2.600000000000000089e+00,1.800000000000000044e+00,2.500000000000000000e+00,2.444444444444444642e+00,7.142857142857143016e-01
3.000000000000000000e+00,1.500000000000000000e+00,2.375000000000000000e+00,2.666666666666666519e+00,1.428571428571428603e+00
3.399999999999999911e+00,2.500000000000000000e+00,3.500000000000000000e+00,2.888888888888888840e+00,7.142857142857143016e-01
2.200000000000000178e+00,3.700000000000000178e+00,2.625000000000000000e+00,3.555555555555555358e+00,8.571428571428570953e-01
2.299999999999999822e+00,2.600000000000000089e+00,2.250000000000000000e+00,2.444444444444444642e+00,1.142857142857142794e+00
3.000000000000000000e+00,2.500000000000000000e+00,2.625000000000000000e+00,3.000000000000000000e+00,1.857142857142857206e+00
2.600000000000000089e+00,3.100000000000000089e+00,2.250000000000000000e+00,3.222222222222222321e+00,1.571428571428571397e+00
2.000000000000000000e+00,2.700000000000000178e+00,1.625000000000000000e+00,2.888888888888888840e+00,8.571428571428570953e-01
2.200000000000000178e+00,1.899999999999999911e+00,1.125000000000000000e+00,1.888888888888888840e+00,2.571428571428571619e+00
2.799999999999999822e+00,2.700000000000000178e+00,2.750000000000000000e+00,3.777777777777777679e+00,7.142857142857143016e-01
1.899999999999999911e+00,2.399999999999999911e+00,2.625000000000000000e+00,2.111111111111111160e+00,1.142857142857142794e+00
2.899999999999999911e+00,2.899999999999999911e+00,1.375000000000000000e+00,3.222222222222222321e+00,1.285714285714285809e+00
1.899999999999999911e+00,2.899999999999999911e+00,2.625000000000000000e+00,2.666666666666666519e+00,7.142857142857143016e-01
2.700000000000000178e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.333333333333333481e+00,5.714285714285713969e-01
2.500000000000000000e+00,2.600000000000000089e+00,2.250000000000000000e+00,2.000000000000000000e+00,1.571428571428571397e+00
2.000000000000000000e+00,2.600000000000000089e+00,2.375000000000000000e+00,3.111111111111111160e+00,8.571428571428570953e-01
3.200000000000000178e+00,1.600000000000000089e+00,1.875000000000000000e+00,1.555555555555555580e+00,2.571428571428571619e+00
1.500000000000000000e+00,2.299999999999999822e+00,2.500000000000000000e+00,2.888888888888888840e+00,1.285714285714285809e+00
3.200000000000000178e+00,2.500000000000000000e+00,2.375000000000000000e+00,2.888888888888888840e+00,1.000000000000000000e+00
2.200000000000000178e+00,2.500000000000000000e+00,2.625000000000000000e+00,2.666666666666666519e+00,1.285714285714285809e+00
3.399999999999999911e+00,1.600000000000000089e+00,1.375000000000000000e+00,2.777777777777777679e+00,1.000000000000000000e+00
1.699999999999999956e+00,2.500000000000000000e+00,1.125000000000000000e+00,2.222222222222222321e+00,1.000000000000000000e+00
2.600000000000000089e+00,2.100000000000000089e+00,1.250000000000000000e+00,2.333333333333333481e+00,2.000000000000000000e+00
1.600000000000000089e+00,1.899999999999999911e+00,1.750000000000000000e+00,2.777777777777777679e+00,1.000000000000000000e+00
2.200000000000000178e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.111111111111111160e+00,1.285714285714285809e+00
2.700000000000000178e+00,3.000000000000000000e+00,2.875000000000000000e+00,2.555555555555555358e+00,8.571428571428570953e-01
2.799999999999999822e+00,1.600000000000000089e+00,3.375000000000000000e+00,3.555555555555555358e+00,1.571428571428571397e+00
3.000000000000000000e+00,1.800000000000000044e+00,1.875000000000000000e+00,3.000000000000000000e+00,2.571428571428571619e+00
2.000000000000000000e+00,2.600000000000000089e+00,2.625000000000000000e+00,3.000000000000000000e+00,1.571428571428571397e+00
2.600000000000000089e+00,2.500000000000000000e+00,2.500000000000000000e+00,2.777777777777777679e+00,1.571428571428571397e+00
3.899999999999999911e+00,1.699999999999999956e+00,3.625000000000000000e+00,3.222222222222222321e+00,1.857142857142857206e+00
2.700000000000000178e+00,2.700000000000000178e+00,2.375000000000000000e+00,3.000000000000000000e+00,7.142857142857143016e-01
3.200000000000000178e+00,2.000000000000000000e+00,3.625000000000000000e+00,2.777777777777777679e+00,7.142857142857143016e-01
3.100000000000000089e+00,2.500000000000000000e+00,2.875000000000000000e+00,2.555555555555555358e+00,1.142857142857142794e+00
2.899999999999999911e+00,1.100000000000000089e+00,1.625000000000000000e+00,2.888888888888888840e+00,2.428571428571428381e+00
3.000000000000000000e+00,1.699999999999999956e+00,2.625000000000000000e+00,2.444444444444444642e+00,1.571428571428571397e+00
2.600000000000000089e+00,2.399999999999999911e+00,2.625000000000000000e+00,3.000000000000000000e+00,1.857142857142857206e+00
2.200000000000000178e+00,2.100000000000000089e+00,1.500000000000000000e+00,2.555555555555555358e+00,8.571428571428570953e-01
2.100000000000000089e+00,2.299999999999999822e+00,2.125000000000000000e+00,3.666666666666666519e+00,2.857142857142856984e-01
2.200000000000000178e+00,2.299999999999999822e+00,2.375000000000000000e+00,2.555555555555555358e+00,1.000000000000000000e+00
2.799999999999999822e+00,2.600000000000000089e+00,2.625000000000000000e+00,2.555555555555555358e+00,1.285714285714285809e+00
2.700000000000000178e+00,1.899999999999999911e+00,2.125000000000000000e+00,1.888888888888888840e+00,2.571428571428571619e+00
2.100000000000000089e+00,2.899999999999999911e+00,3.375000000000000000e+00,3.000000000000000000e+00,2.857142857142856984e-01
3.100000000000000089e+00,3.200000000000000178e+00,2.625000000000000000e+00,3.000000000000000000e+00,5.714285714285713969e-01
1.800000000000000044e+00,2.600000000000000089e+00,2.000000000000000000e+00,2.666666666666666519e+00,1.000000000000000000e+00
2.700000000000000178e+00,3.000000000000000000e+00,3.375000000000000000e+00,3.222222222222222321e+00,7.142857142857143016e-01
2.100000000000000089e+00,1.500000000000000000e+00,1.875000000000000000e+00,2.333333333333333481e+00,1.571428571428571397e+00
1.399999999999999911e+00,2.799999999999999822e+00,1.500000000000000000e+00,2.444444444444444642e+00,1.428571428571428603e+00
2.799999999999999822e+00,2.399999999999999911e+00,3.250000000000000000e+00,3.000000000000000000e+00,1.285714285714285809e+00
3.100000000000000089e+00,2.000000000000000000e+00,2.500000000000000000e+00,2.777777777777777679e+00,2.571428571428571619e+00
3.100000000000000089e+00,2.700000000000000178e+00,3.125000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
2.899999999999999911e+00,2.799999999999999822e+00,2.750000000000000000e+00,2.222222222222222321e+00,1.571428571428571397e+00
2.700000000000000178e+00,3.100000000000000089e+00,2.375000000000000000e+00,2.111111111111111160e+00,2.142857142857142794e+00
1.800000000000000044e+00,2.500000000000000000e+00,1.125000000000000000e+00,3.000000000000000000e+00,2.571428571428571619e+00
2.600000000000000089e+00,1.800000000000000044e+00,1.875000000000000000e+00,1.777777777777777679e+00,1.285714285714285809e+00
2.200000000000000178e+00,2.899999999999999911e+00,1.125000000000000000e+00,2.444444444444444642e+00,1.714285714285714191e+00
1.800000000000000044e+00,1.399999999999999911e+00,2.125000000000000000e+00,2.555555555555555358e+00,4.285714285714285476e-01
3.100000000000000089e+00,2.600000000000000089e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
2.600000000000000089e+00,2.500000000000000000e+00,1.375000000000000000e+00,2.444444444444444642e+00,2.000000000000000000e+00
2.500000000000000000e+00,1.899999999999999911e+00,2.625000000000000000e+00,1.888888888888888840e+00,1.285714285714285809e+00
3.100000000000000089e+00,2.600000000000000089e+00,2.250000000000000000e+00,3.000000000000000000e+00,1.571428571428571397e+00
2.600000000000000089e+00,2.399999999999999911e+00,2.500000000000000000e+00,2.666666666666666519e+00,1.285714285714285809e+00
2.600000000000000089e+00,2.200000000000000178e+00,1.750000000000000000e+00,3.111111111111111160e+00,1.000000000000000000e+00
1.899999999999999911e+00,3.000000000000000000e+00,1.750000000000000000e+00,1.777777777777777679e+00,8.571428571428570953e-01
3.600000000000000089e+00,2.899999999999999911e+00,2.375000000000000000e+00,2.222222222222222321e+00,1.142857142857142794e+00
2.600000000000000089e+00,2.000000000000000000e+00,1.625000000000000000e+00,3.222222222222222321e+00,1.285714285714285809e+00
1.500000000000000000e+00,2.899999999999999911e+00,2.875000000000000000e+00,3.666666666666666519e+00,4.285714285714285476e-01
2.500000000000000000e+00,2.100000000000000089e+00,1.750000000000000000e+00,3.000000000000000000e+00,1.285714285714285809e+00
1.600000000000000089e+00,1.600000000000000089e+00,2.375000000000000000e+00,2.777777777777777679e+00,2.142857142857142794e+00
2.899999999999999911e+00,2.899999999999999911e+00,2.375000000000000000e+00,8.888888888888888395e-01,2.428571428571428381e+00
2.799999999999999822e+00,1.699999999999999956e+00,3.125000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
2.799999999999999822e+00,2.000000000000000000e+00,2.750000000000000000e+00,2.777777777777777679e+00,7.142857142857143016e-01
2.500000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+00,2.777777777777777679e+00,1.142857142857142794e+00
2.700000000000000178e+00,1.500000000000000000e+00,2.250000000000000000e+00,3.111111111111111160e+00,1.428571428571428603e+00
2.200000000000000178e+00,2.500000000000000000e+00,2.125000000000000000e+00,2.777777777777777679e+00,1.428571428571428603e+00
2.000000000000000000e+00,2.799999999999999822e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
2.600000000000000089e+00,1.899999999999999911e+00,2.500000000000000000e+00,3.000000000000000000e+00,7.142857142857143016e-01
2.299999999999999822e+00,2.700000000000000178e+00,2.250000000000000000e+00,3.000000000000000000e+00,2.142857142857142794e+00
2.600000000000000089e+00,2.899999999999999911e+00,2.750000000000000000e+00,2.555555555555555358e+00,1.714285714285714191e+00
2.000000000000000000e+00,3.100000000000000089e+00,2.125000000000000000e+00,2.666666666666666519e+00,2.285714285714285587e+00
1.800000000000000044e+00,2.299999999999999822e+00,3.125000000000000000e+00,3.222222222222222321e+00,2.285714285714285587e+00
2.500000000000000000e+00,3.200000000000000178e+00,2.125000000000000000e+00,3.333333333333333481e+00,1.714285714285714191e+00
3.200000000000000178e+00,2.100000000000000089e+00,2.625000000000000000e+00,2.555555555555555358e+00,2.000000000000000000e+00
3.100000000000000089e+00,2.399999999999999911e+00,2.875000000000000000e+00,3.111111111111111160e+00,5.714285714285713969e-01
3.399999999999999911e+00,2.299999999999999822e+00,2.875000000000000000e+00,2.555555555555555358e+00,1.428571428571428603e+00
3.200000000000000178e+00,2.100000000000000089e+00,2.750000000000000000e+00,3.444444444444444642e+00,1.142857142857142794e+00
2.500000000000000000e+00,1.899999999999999911e+00,2.500000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
2.700000000000000178e+00,2.200000000000000178e+00,3.000000000000000000e+00,2.444444444444444642e+00,1.428571428571428603e+00
2.600000000000000089e+00,2.100000000000000089e+00,2.125000000000000000e+00,2.444444444444444642e+00,1.571428571428571397e+00
2.299999999999999822e+00,2.700000000000000178e+00,2.500000000000000000e+00,3.222222222222222321e+00,2.285714285714285587e+00
1.600000000000000089e+00,2.299999999999999822e+00,2.000000000000000000e+00,2.444444444444444642e+00,1.714285714285714191e+00
1.800000000000000044e+00,2.600000000000000089e+00,2.625000000000000000e+00,2.222222222222222321e+00,8.571428571428570953e-01
2.799999999999999822e+00,3.000000000000000000e+00,1.125000000000000000e+00,2.555555555555555358e+00,2.142857142857142794e+00
2.700000000000000178e+00,3.299999999999999822e+00,3.375000000000000000e+00,3.111111111111111160e+00,8.571428571428570953e-01
2.299999999999999822e+00,2.399999999999999911e+00,2.125000000000000000e+00,2.666666666666666519e+00,1.285714285714285809e+00
2.399999999999999911e+00,2.600000000000000089e+00,1.500000000000000000e+00,2.444444444444444642e+00,4.285714285714285476e-01
2.299999999999999822e+00,1.899999999999999911e+00,2.250000000000000000e+00,2.555555555555555358e+00,1.142857142857142794e+00
2.500000000000000000e+00,2.100000000000000089e+00,2.375000000000000000e+00,3.111111111111111160e+00,1.285714285714285809e+00
2.899999999999999911e+00,3.000000000000000000e+00,2.750000000000000000e+00,3.444444444444444642e+00,1.857142857142857206e+00
2.399999999999999911e+00,2.600000000000000089e+00,3.250000000000000000e+00,3.333333333333333481e+00,2.428571428571428381e+00
2.600000000000000089e+00,3.000000000000000000e+00,3.375000000000000000e+00,2.888888888888888840e+00,1.285714285714285809e+00
2.200000000000000178e+00,2.200000000000000178e+00,1.125000000000000000e+00,2.888888888888888840e+00,7.142857142857143016e-01
3.399999999999999911e+00,1.600000000000000089e+00,3.125000000000000000e+00,2.666666666666666519e+00,1.285714285714285809e+00
1.899999999999999911e+00,3.100000000000000089e+00,2.625000000000000000e+00,3.444444444444444642e+00,1.000000000000000000e+00
3.799999999999999822e+00,2.100000000000000089e+00,2.750000000000000000e+00,2.888888888888888840e+00,8.571428571428570953e-01
2.200000000000000178e+00,3.899999999999999911e+00,2.875000000000000000e+00,3.111111111111111160e+00,1.285714285714285809e+00
2.200000000000000178e+00,2.100000000000000089e+00,3.375000000000000000e+00,2.333333333333333481e+00,8.571428571428570953e-01
3.299999999999999822e+00,2.899999999999999911e+00,1.875000000000000000e+00,1.444444444444444420e+00,1.714285714285714191e+00
3.600000000000000089e+00,2.700000000000000178e+00,3.625000000000000000e+00,2.000000000000000000e+00,5.714285714285713969e-01
2.000000000000000000e+00,1.600000000000000089e+00,2.000000000000000000e+00,2.111111111111111160e+00,1.285714285714285809e+00
2.899999999999999911e+00,1.899999999999999911e+00,1.500000000000000000e+00,3.111111111111111160e+00,1.571428571428571397e+00
3.100000000000000089e+00,2.500000000000000000e+00,3.125000000000000000e+00,1.888888888888888840e+00,1.571428571428571397e+00
2.700000000000000178e+00,2.200000000000000178e+00,2.250000000000000000e+00,2.555555555555555358e+00,1.000000000000000000e+00
2.000000000000000000e+00,3.100000000000000089e+00,3.375000000000000000e+00,2.666666666666666519e+00,7.142857142857143016e-01
1.899999999999999911e+00,2.500000000000000000e+00,2.625000000000000000e+00,2.888888888888888840e+00,8.571428571428570953e-01
2.200000000000000178e+00,1.500000000000000000e+00,2.750000000000000000e+00,2.333333333333333481e+00,5.714285714285713969e-01
1.800000000000000044e+00,2.299999999999999822e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
3.000000000000000000e+00,1.800000000000000044e+00,1.125000000000000000e+00,2.000000000000000000e+00,3.428571428571428381e+00
2.399999999999999911e+00,3.100000000000000089e+00,2.625000000000000000e+00,3.222222222222222321e+00,2.142857142857142794e+00
2.299999999999999822e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.888888888888888840e+00,1.285714285714285809e+00
2.299999999999999822e+00,1.100000000000000089e+00,2.375000000000000000e+00,2.222222222222222321e+00,7.142857142857143016e-01
2.600000000000000089e+00,2.200000000000000178e+00,2.500000000000000000e+00,2.555555555555555358e+00,1.428571428571428603e+00
2.799999999999999822e+00,1.699999999999999956e+00,2.250000000000000000e+00,3.333333333333333481e+00,1.000000000000000000e+00
2.899999999999999911e+00,2.700000000000000178e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.714285714285714413e+00
2.500000000000000000e+00,2.299999999999999822e+00,1.375000000000000000e+00,3.333333333333333481e+00,1.714285714285714191e+00
3.200000000000000178e+00,2.100000000000000089e+00,1.250000000000000000e+00,2.555555555555555358e+00,3.571428571428571619e+00
2.000000000000000000e+00,2.700000000000000178e+00,3.125000000000000000e+00,2.333333333333333481e+00,1.142857142857142794e+00
1.500000000000000000e+00,2.200000000000000178e+00,2.375000000000000000e+00,3.222222222222222321e+00,7.142857142857143016e-01
2.700000000000000178e+00,2.799999999999999822e+00,2.000000000000000000e+00,2.777777777777777679e+00,1.000000000000000000e+00
2.700000000000000178e+00,2.100000000000000089e+00,1.500000000000000000e+00,2.555555555555555358e+00,2.428571428571428381e+00
3.700000000000000178e+00,1.800000000000000044e+00,1.375000000000000000e+00,2.666666666666666519e+00,1.714285714285714191e+00
3.399999999999999911e+00,2.100000000000000089e+00,2.375000000000000000e+00,2.666666666666666519e+00,8.571428571428570953e-01
2.700000000000000178e+00,3.299999999999999822e+00,1.750000000000000000e+00,3.666666666666666519e+00,1.142857142857142794e+00
2.899999999999999911e+00,3.100000000000000089e+00,3.000000000000000000e+00,2.666666666666666519e+00,1.428571428571428492e-01
2.299999999999999822e+00,2.500000000000000000e+00,2.875000000000000000e+00,2.666666666666666519e+00,1.000000000000000000e+00
1.199999999999999956e+00,1.699999999999999956e+00,2.750000000000000000e+00,3.111111111111111160e+00,1.285714285714285809e+00
2.500000000000000000e+00,2.799999999999999822e+00,2.500000000000000000e+00,3.000000000000000000e+00,1.428571428571428603e+00
2.000000000000000000e+00,2.100000000000000089e+00,2.000000000000000000e+00,2.111111111111111160e+00,1.857142857142857206e+00
3.000000000000000000e+00,3.200000000000000178e+00,2.125000000000000000e+00,2.666666666666666519e+00,1.428571428571428603e+00
2.700000000000000178e+00,2.399999999999999911e+00,2.875000000000000000e+00,3.000000000000000000e+00,8.571428571428570953e-01
2.899999999999999911e+00,1.699999999999999956e+00,8.750000000000000000e-01,2.444444444444444642e+00,2.285714285714285587e+00
2.200000000000000178e+00,2.700000000000000178e+00,2.875000000000000000e+00,2.888888888888888840e+00,1.857142857142857206e+00
2.899999999999999911e+00,2.399999999999999911e+00,1.875000000000000000e+00,3.444444444444444642e+00,4.285714285714285476e-01
3.600000000000000089e+00,1.899999999999999911e+00,2.250000000000000000e+00,3.111111111111111160e+00,1.428571428571428603e+00
1.500000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.222222222222222321e+00,1.000000000000000000e+00
2.700000000000000178e+00,2.700000000000000178e+00,1.125000000000000000e+00,2.000000000000000000e+00,1.428571428571428603e+00
2.899999999999999911e+00,2.500000000000000000e+00,2.125000000000000000e+00,2.111111111111111160e+00,1.000000000000000000e+00
2.200000000000000178e+00,2.399999999999999911e+00,2.500000000000000000e+00,2.888888888888888840e+00,1.571428571428571397e+00
2.500000000000000000e+00,2.700000000000000178e+00,2.875000000000000000e+00,2.666666666666666519e+00,7.142857142857143016e-01
2.200000000000000178e+00,3.000000000000000000e+00,2.750000000000000000e+00,3.000000000000000000e+00,1.428571428571428603e+00
2.500000000000000000e+00,2.100000000000000089e+00,1.875000000000000000e+00,3.111111111111111160e+00,8.571428571428570953e-01
2.100000000000000089e+00,2.000000000000000000e+00,2.250000000000000000e+00,2.555555555555555358e+00,8.571428571428570953e-01
2.500000000000000000e+00,1.899999999999999911e+00,2.250000000000000000e+00,2.444444444444444642e+00,4.285714285714285476e-01
2.500000000000000000e+00,2.399999999999999911e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.571428571428571397e+00
1.899999999999999911e+00,2.200000000000000178e+00,2.125000000000000000e+00,2.888888888888888840e+00,1.000000000000000000e+00
2.399999999999999911e+00,1.899999999999999911e+00,8.750000000000000000e-01,2.333333333333333481e+00,1.714285714285714191e+00
2.799999999999999822e+00,2.700000000000000178e+00,2.125000000000000000e+00,2.222222222222222321e+00,2.285714285714285587e+00
2.799999999999999822e+00,3.100000000000000089e+00,3.625000000000000000e+00,3.444444444444444642e+00,5.714285714285713969e-01
2.799999999999999822e+00,2.399999999999999911e+00,2.250000000000000000e+00,2.666666666666666519e+00,8.571428571428570953e-01
1.899999999999999911e+00,2.799999999999999822e+00,3.250000000000000000e+00,3.000000000000000000e+00,8.571428571428570953e-01
2.500000000000000000e+00,2.700000000000000178e+00,3.000000000000000000e+00,2.555555555555555358e+00,1.714285714285714191e+00
3.399999999999999911e+00,3.200000000000000178e+00,3.125000000000000000e+00,2.888888888888888840e+00,8.571428571428570953e-01
1.699999999999999956e+00,2.399999999999999911e+00,2.875000000000000000e+00,3.111111111111111160e+00,1.571428571428571397e+00
2.799999999999999822e+00,2.200000000000000178e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.571428571428570953e-01
2.399999999999999911e+00,2.000000000000000000e+00,2.250000000000000000e+00,2.666666666666666519e+00,5.714285714285713969e-01
2.299999999999999822e+00,9.000000000000000222e-01,2.875000000000000000e+00,1.333333333333333259e+00,1.714285714285714191e+00
2.899999999999999911e+00,1.899999999999999911e+00,1.750000000000000000e+00,3.222222222222222321e+00,1.142857142857142794e+00
3.100000000000000089e+00,3.200000000000000178e+00,1.250000000000000000e+00,2.666666666666666519e+00,2.000000000000000000e+00
2.399999999999999911e+00,2.200000000000000178e+00,3.500000000000000000e+00,3.222222222222222321e+00,8.571428571428570953e-01
3.000000000000000000e+00,2.200000000000000178e+00,1.500000000000000000e+00,2.444444444444444642e+00,4.285714285714285476e-01
3.100000000000000089e+00,2.399999999999999911e+00,2.125000000000000000e+00,2.444444444444444642e+00,1.000000000000000000e+00
2.299999999999999822e+00,1.899999999999999911e+00,1.750000000000000000e+00,2.555555555555555358e+00,2.000000000000000000e+00
2.100000000000000089e+00,1.699999999999999956e+00,2.875000000000000000e+00,3.000000000000000000e+00,1.714285714285714191e+00
2.500000000000000000e+00,1.800000000000000044e+00,3.125000000000000000e+00,3.444444444444444642e+00,4.285714285714285476e-01
